TAWSS,Points:0,Points:1,Points:2
4.97351421052632,0.19237,0.232944,-0.064658
5.14584442105263,0.19205,0.232845,-0.0646124
5.39122652631579,0.191891,0.232938,-0.0643403
5.33895289473684,0.192037,0.233096,-0.0641287
4.7495697368421,0.192331,0.233214,-0.0641648
1.96177636842105,0.188753,0.206947,-0.0517195
1.91702026315789,0.189269,0.207116,-0.0513942
1.95804868421053,0.189312,0.207377,-0.0508024
1.98435757894737,0.188779,0.207479,-0.0505191
2.05323773684211,0.188224,0.207307,-0.0508587
2.07804957894737,0.188242,0.207036,-0.0514673
4.57546315789474,0.224017,0.213506,-0.310689
4.70526478947369,0.223839,0.213387,-0.310882
4.46457657894737,0.223564,0.213338,-0.310811
4.32195194736842,0.223934,0.213568,-0.310416
3.00773730526316,0.171013,0.207838,-0.0278544
3.04670892631579,0.171179,0.208323,-0.027569
2.85080794736842,0.171367,0.208792,-0.0278708
2.81631717894737,0.171345,0.208784,-0.0284571
2.96130684736842,0.171091,0.208329,-0.0287303
3.03215689473684,0.170947,0.207851,-0.0284294
1.4865195,0.234872,0.229429,-0.171726
1.34052391578947,0.23411,0.228411,-0.17333
1.19465731578947,0.23236,0.227423,-0.173496
1.22032837368421,0.231067,0.22692,-0.172053
1.37273077894737,0.231055,0.227455,-0.170106
1.48397342631579,0.232243,0.228821,-0.169158
1.52157084736842,0.233957,0.229741,-0.169879
1.61020578947368,0.218647,0.206967,-0.080253
1.36080992105263,0.217772,0.207043,-0.0797994
1.70267876315789,0.218088,0.207542,-0.0799734
1.69662294736842,0.21862,0.207307,-0.0802051
1.31626773684211,0.223405,0.214109,-0.302523
1.31274826315789,0.223283,0.214119,-0.302869
1.23714368421053,0.222958,0.214089,-0.30293
1.13760431578947,0.22278,0.214058,-0.302722
1.16015515789474,0.222818,0.214038,-0.302402
1.27141568421053,0.223118,0.21406,-0.302263
2.1106677368421,0.235705,0.225189,-0.135795
2.08139178947368,0.2354,0.225081,-0.136273
2.03065147368421,0.235635,0.224953,-0.136778
2.04569305263158,0.236337,0.22512,-0.135797
2.45573836842105,0.193515,0.212191,-0.0684159
2.28232089473684,0.193526,0.211922,-0.0682767
2.16035421052632,0.193376,0.21168,-0.0683567
2.17217915789474,0.193189,0.211691,-0.0685962
2.36508394736842,0.193161,0.21197,-0.068748
2.5278532631579,0.193337,0.212228,-0.0686477
4.482448,0.234967,0.173719,-0.317944
4.64638947368421,0.234944,0.173953,-0.317839
4.40488684210526,0.234761,0.173999,-0.317648
4.29595768421053,0.234579,0.17378,-0.317562
4.06157391578947,0.234614,0.173529,-0.31768
4.13481173684211,0.234819,0.173513,-0.31787
0.433922815789474,0.251003,0.213574,-0.0985186
0.413718936842105,0.251727,0.214647,-0.0974964
0.365340231578947,0.251191,0.214674,-0.0958888
0.349084892631579,0.249939,0.213632,-0.0953782
0.370626215789474,0.24925,0.212619,-0.0964739
0.406837815789474,0.249778,0.212588,-0.0980068
0.589140942105263,0.234428,0.21067,-0.100039
0.558958336842105,0.234057,0.210354,-0.0994634
0.575495984210527,0.233911,0.210703,-0.0987813
0.590234515789474,0.234225,0.211584,-0.0986535
0.594547942105263,0.234591,0.211984,-0.0994138
0.612761736842105,0.234648,0.211418,-0.100117
4.47716594736842,0.235181,0.17363,-0.318209
4.63146842105263,0.235154,0.173721,-0.318145
4.01752857894737,0.234836,0.173396,-0.317929
4.26835942105263,0.235018,0.173508,-0.318063
3.51279136842105,0.188999,0.232042,-0.0585566
3.57542031578948,0.189301,0.232402,-0.0593139
3.41415184210526,0.188737,0.232513,-0.0600131
3.04421173684211,0.187845,0.232411,-0.0599514
2.93909322105263,0.187475,0.23216,-0.059155
3.25896688947368,0.188065,0.231902,-0.0584594
2.06082610526316,0.175577,0.212103,-0.0433911
2.17044784210526,0.176272,0.211148,-0.043285
2.08286205263158,0.176682,0.210806,-0.0422158
1.92954847368421,0.176339,0.211404,-0.0411884
1.88130921052632,0.175705,0.212458,-0.0412959
1.92361710526316,0.175353,0.212815,-0.0424294
5.18827361578947,0.224362,0.213507,-0.311039
5.37857268421053,0.224195,0.213379,-0.311225
5.15825336842105,0.223934,0.213316,-0.311146
4.85886157368421,0.22428,0.213563,-0.310768
2.80820542105263,0.173309,0.209048,-0.0313223
2.88415231578947,0.173786,0.209079,-0.031206
2.59324805263158,0.174046,0.20896,-0.0316442
2.57562863157895,0.17374,0.208895,-0.0320037
2.69520184210526,0.173288,0.208933,-0.0318438
0.911579052631579,0.226158,0.21368,-0.153825
0.956118105263158,0.226501,0.212826,-0.153187
0.950347210526316,0.226729,0.212909,-0.152135
0.954228947368421,0.226621,0.213725,-0.151562
0.974083157894737,0.226288,0.21472,-0.152016
0.925260315789474,0.226053,0.214758,-0.153228
2.08518482105263,0.237623,0.204966,-0.307021
1.92528084210526,0.238384,0.204888,-0.306003
1.77805236842105,0.237948,0.204225,-0.304971
1.85759184210526,0.236793,0.203803,-0.305068
2.0148169,0.236186,0.204001,-0.306041
2.10422727368421,0.23658,0.204502,-0.306963
1.62859931578947,0.240905,0.223391,-0.140459
1.51311378947368,0.241663,0.223015,-0.140622
1.30667031578947,0.242186,0.222809,-0.13991
1.305683,0.241857,0.223059,-0.139136
1.44954173684211,0.241116,0.223445,-0.139119
1.57073884210526,0.240687,0.22357,-0.139731
3.30708152631579,0.192773,0.2136,-0.0696741
3.22317221052632,0.192938,0.213577,-0.0695322
3.188702,0.192974,0.213407,-0.0694475
3.19539436842105,0.192874,0.213224,-0.0694626
3.18549421052632,0.192707,0.21319,-0.0696041
3.26526568421053,0.192641,0.213397,-0.0697309
1.85723521052632,0.20466,0.213193,-0.0670053
1.74919705263158,0.204668,0.212978,-0.0673373
1.62246842105263,0.204047,0.212599,-0.0674241
1.65600710526316,0.203563,0.212654,-0.066889
1.53657421052632,0.203623,0.212981,-0.0663944
1.46767605263158,0.20409,0.213355,-0.0662656
1.56329089473684,0.204371,0.213382,-0.0664695
1.76573431578947,0.204652,0.213408,-0.0666733
4.6256462631579,0.17287,0.205187,-0.026038
4.36800732631579,0.172485,0.205475,-0.0260182
3.8932782631579,0.172134,0.205453,-0.0264171
3.66523626842105,0.172205,0.205063,-0.0267803
3.69900383157895,0.172642,0.204782,-0.0267527
4.21435887894737,0.172957,0.204884,-0.0264092
0.9769688,0.213883,0.237314,-0.0867929
1.00089237368421,0.213465,0.237799,-0.0859136
0.946349468421053,0.213879,0.238651,-0.0855706
0.916199284210527,0.214721,0.239052,-0.0859946
1.09748931578947,0.197327,0.232318,-0.0690506
1.17452342105263,0.197393,0.23286,-0.0691343
1.25210994736842,0.197834,0.233072,-0.069515
1.25851189473684,0.198224,0.232604,-0.0697832
1.14842610526316,0.19808,0.232008,-0.0696006
1.06431521052632,0.197624,0.231934,-0.0692487
2.67969789473684,0.222808,0.213698,-0.3093
2.35563915789474,0.222331,0.213549,-0.30977
2.17154510526316,0.222232,0.213644,-0.309453
2.36056231578947,0.222483,0.213711,-0.309212
0.743194189473684,0.232742,0.207288,-0.0949517
0.804439142105263,0.233075,0.207181,-0.0948355
0.963842242105263,0.233156,0.207091,-0.0941485
1.08566565263158,0.232634,0.207182,-0.0937043
1.15210463157895,0.232124,0.207439,-0.0938238
0.968616994736842,0.23197,0.207767,-0.0942352
0.77707112631579,0.232118,0.207854,-0.0947515
0.697416410526316,0.232549,0.207518,-0.0950896
2.19209242105263,0.179643,0.20869,-0.0418353
2.00503894736842,0.178968,0.209005,-0.0408787
1.99458994736842,0.177974,0.209657,-0.0410208
2.15054305263158,0.177553,0.20996,-0.0421272
2.28606084210526,0.178089,0.209465,-0.0432257
2.31338442105263,0.179185,0.208847,-0.0430759
0.978051810526316,0.236233,0.203044,-0.150604
1.05379841578947,0.235531,0.203343,-0.150606
1.09885393157895,0.234977,0.20329,-0.151293
1.02669510526316,0.235267,0.202818,-0.152001
0.947917936842105,0.236139,0.202493,-0.151904
0.940329542105263,0.23655,0.202666,-0.151193
3.51540584736842,0.238557,0.208197,-0.312628
3.36402022631579,0.23936,0.209101,-0.313065
3.08833515789474,0.240226,0.209603,-0.312324
2.83344639473684,0.240403,0.209108,-0.311125
0.720099626315789,0.251712,0.234316,-0.160345
0.631393831578947,0.25266,0.234368,-0.158865
0.577361857894737,0.25404,0.233367,-0.15865
0.618120068421052,0.25452,0.232322,-0.159859
0.704501336842105,0.253658,0.232262,-0.16136
0.754428715789474,0.252229,0.233255,-0.161631
2.66089405263158,0.187064,0.205088,-0.0541114
2.56046394736842,0.186966,0.205517,-0.0535157
2.54190905263158,0.186456,0.205589,-0.0531873
2.66937073684211,0.185926,0.205361,-0.0532086
2.74466378947368,0.185633,0.204944,-0.0535348
2.74211168421053,0.185861,0.204563,-0.0540874
2.76402626315789,0.186536,0.204623,-0.0543967
1.15378389473684,0.200995,0.21307,-0.0646551
1.08422914210526,0.200597,0.213095,-0.0644654
1.11362957894737,0.200464,0.213376,-0.0642357
1.17970921052632,0.200593,0.213677,-0.0641254
1.15412157894737,0.200914,0.213844,-0.0641337
1.10274063157895,0.201278,0.213733,-0.0642944
1.15643257894737,0.201342,0.213371,-0.0645608
5.10723816315789,0.236508,0.175408,-0.321355
4.98478835263158,0.236518,0.175603,-0.321657
4.51793248421053,0.23647,0.175962,-0.321639
4.32211915263158,0.236411,0.176122,-0.321277
4.57211893157895,0.236393,0.175885,-0.320981
4.90473114210526,0.236443,0.175529,-0.32104
3.10110312105263,0.171202,0.207786,-0.0267094
3.07179503157895,0.171247,0.208305,-0.0269876
2.98194387894737,0.170985,0.207328,-0.0275785
3.04306249473684,0.171106,0.207295,-0.027015
0.551948842105263,0.227648,0.206683,-0.0673309
0.633277210526316,0.227281,0.206071,-0.0685936
0.698422473684211,0.228036,0.206138,-0.0697086
0.665401105263158,0.229291,0.206842,-0.0697642
0.587219368421053,0.22983,0.207657,-0.068501
0.538352736842105,0.228941,0.207565,-0.0671827
0.593033263157895,0.218589,0.210928,-0.303014
0.598198894736842,0.218599,0.21121,-0.30288
0.624828526315789,0.218596,0.211472,-0.303019
0.637745052631579,0.218553,0.211456,-0.303308
0.628507842105263,0.218518,0.211172,-0.303445
0.612190736842105,0.218552,0.210906,-0.30329
1.08359910526316,0.196691,0.23293,-0.068513
1.05075205263158,0.196665,0.232448,-0.0685067
0.969887631578948,0.196349,0.232242,-0.0682529
0.947994210526316,0.196045,0.232447,-0.0679843
0.984373263157895,0.196049,0.232899,-0.0679269
1.03778747368421,0.196379,0.233175,-0.0682018
1.32872042105263,0.220005,0.205076,-0.0793162
1.28373639473684,0.2195,0.204953,-0.0786227
1.37213236842105,0.21876,0.205257,-0.0787162
1.45592163157895,0.219762,0.205519,-0.0798874
1.89135289473684,0.187607,0.207597,-0.0499143
2.03888473684211,0.187651,0.207355,-0.050582
1.94423657894737,0.188809,0.207727,-0.0498623
1.85255431578947,0.18821,0.207798,-0.0495342
1.10350052631579,0.229887,0.208357,-0.149569
1.05745236842105,0.22932,0.208752,-0.150218
0.989609631578948,0.229257,0.208342,-0.151114
0.991818789473684,0.229818,0.207531,-0.151255
1.04998326315789,0.230386,0.207249,-0.150537
1.09600021052632,0.230392,0.207665,-0.149747
3.204782,0.240086,0.211555,-0.316281
2.84984115789474,0.239822,0.211678,-0.317352
2.502412,0.240194,0.212496,-0.317999
2.6890462631579,0.24079,0.213399,-0.317581
3.12537584210526,0.241105,0.213377,-0.316383
3.27921221052632,0.240773,0.212351,-0.315731
2.34199817368421,0.227297,0.227733,-0.131096
2.31613218947369,0.227329,0.227463,-0.130806
2.18285544736842,0.227354,0.227561,-0.130426
2.10764314210526,0.227334,0.227953,-0.130297
2.1502083,0.227329,0.228269,-0.130589
2.2480054368421,0.227316,0.228149,-0.131009
3.5603786,0.191085,0.21727,-0.0714798
3.52210863684211,0.191119,0.217114,-0.071457
3.14587495263158,0.191043,0.217012,-0.0715292
2.90532370526316,0.190927,0.217047,-0.0716319
2.94610942105263,0.190884,0.217193,-0.0716631
3.24938145263158,0.190966,0.217315,-0.0715833
1.30233136842105,0.202467,0.205768,-0.0590045
1.34055514210526,0.203511,0.205774,-0.059252
1.33978588421053,0.204263,0.205722,-0.0584495
1.32701836842105,0.203939,0.205656,-0.0574055
1.25657763157895,0.202879,0.205575,-0.0571802
1.22937442105263,0.202158,0.205635,-0.0579767
2.20459868421053,0.175635,0.208197,-0.0314278
2.22192086842105,0.175776,0.207931,-0.0313721
2.21085911052632,0.175815,0.207479,-0.031795
2.23977373684211,0.175593,0.207554,-0.0323324
2.11515463157895,0.175474,0.207805,-0.0324048
1.98735603684211,0.175558,0.207982,-0.0319365
5.58779342105263,0.236452,0.174976,-0.32087
4.78286757894737,0.236407,0.175299,-0.320789
4.51146247368421,0.2363,0.175373,-0.320443
4.36694984210526,0.236255,0.17512,-0.320265
5.03216252631579,0.236315,0.174839,-0.320403
5.69772673684211,0.236405,0.174768,-0.320662
1.0128334,0.212685,0.23731,-0.085361
0.984175242105263,0.212229,0.237843,-0.0844926
0.974380505263158,0.21275,0.238894,-0.084076
0.944063726315789,0.213621,0.239213,-0.0846016
1.95817094736842,0.175276,0.208002,-0.0324492
1.93809668421053,0.175144,0.208355,-0.0320373
2.18766681052632,0.175421,0.20836,-0.0314976
2.6650312631579,0.186765,0.231354,-0.0575854
2.60146692631579,0.186429,0.230797,-0.056855
2.93049097368421,0.18709,0.23027,-0.0563439
3.11449211052632,0.188051,0.230398,-0.056485
3.18868010526316,0.188359,0.231021,-0.0571224
3.05450362631579,0.187733,0.23145,-0.0577116
1.74161268421053,0.22188,0.213661,-0.30937
1.62283557894737,0.221792,0.213753,-0.309024
1.81350831578947,0.222071,0.213808,-0.30878
2.12397194736842,0.22241,0.213783,-0.308885
6.08121784210526,0.236425,0.174621,-0.320709
5.00174484210527,0.23625,0.174643,-0.320217
5.45120836842105,0.236262,0.174524,-0.320242
5.80327689473684,0.236352,0.174573,-0.320472
1.1516359,0.219838,0.204644,-0.077919
1.15755313684211,0.219477,0.204574,-0.0772122
1.14002729473684,0.218693,0.204667,-0.077003
1.07716138947368,0.218069,0.204908,-0.0774413
1.1802662631579,0.218113,0.205207,-0.0782286
2.28200989473684,0.179954,0.208489,-0.0440154
2.25455973684211,0.181189,0.208186,-0.0436719
2.22717552631579,0.18155,0.208155,-0.0425199
2.14417257894737,0.180773,0.208301,-0.0416228
0.88517922631579,0.237717,0.202105,-0.151657
0.893442763157895,0.237314,0.202463,-0.151098
0.940691836842105,0.23656,0.202062,-0.152523
0.924320542105263,0.237376,0.201878,-0.152371
1.38472273684211,0.233972,0.201878,-0.30072
1.325985,0.233847,0.202238,-0.301936
1.35911431578947,0.23474,0.202499,-0.302646
1.4675502631579,0.235871,0.202537,-0.302253
1.4425682631579,0.236168,0.202168,-0.301029
1.39393078947368,0.235162,0.201769,-0.300205
1.57028545263158,0.228026,0.231371,-0.133571
1.51714838947368,0.228147,0.231557,-0.134155
1.48875108421053,0.227992,0.231161,-0.134599
1.58502496315789,0.227762,0.230635,-0.134448
1.65460058421053,0.227682,0.230476,-0.133918
1.61170624736842,0.227791,0.230817,-0.133484
3.50655336842105,0.192204,0.214483,-0.0703173
3.60813352631579,0.192209,0.214707,-0.0703386
3.67159505263158,0.192353,0.214816,-0.0702314
3.64797342105263,0.192491,0.214729,-0.0701116
3.58208442105263,0.192503,0.214526,-0.0700778
3.50485631578947,0.19236,0.214388,-0.0701763
2.48777357894737,0.188282,0.230074,-0.0682797
2.60294878947368,0.188371,0.229963,-0.0684454
2.28865805263158,0.188246,0.229889,-0.0686344
2.10136873684211,0.187976,0.229931,-0.0686516
2.21767747368421,0.187868,0.230062,-0.0684264
2.34197121052632,0.188049,0.230132,-0.0682435
0.8114192,0.209905,0.238623,-0.0814665
0.788750594736842,0.210735,0.239133,-0.0818539
0.876736489473684,0.211231,0.2388,-0.0826863
0.920997647368421,0.210922,0.237808,-0.0831104
0.934173363157895,0.210156,0.237222,-0.0825662
0.9106392,0.209635,0.237705,-0.0817547
1.04855089473684,0.196957,0.232164,-0.0687431
1.15013836842105,0.19705,0.233187,-0.0688331
0.68300447368421,0.218602,0.211982,-0.303953
0.717589789473684,0.218722,0.212256,-0.303806
0.722429210526316,0.218839,0.212519,-0.303983
0.684155052631579,0.21857,0.211963,-0.30428
2.76419645789474,0.172877,0.209055,-0.0310459
2.91145244736842,0.17284,0.209192,-0.0304776
2.97067728421053,0.173316,0.209339,-0.0301298
2.97490585263158,0.173875,0.209299,-0.0303024
2.90637507368421,0.174049,0.209157,-0.0308058
1.74758642105263,0.174536,0.214169,-0.0438266
1.77824315789474,0.17485,0.213927,-0.0426529
1.67591620526316,0.174774,0.214799,-0.0417426
1.58818926315789,0.174475,0.216103,-0.0420852
1.52013089473684,0.219462,0.206597,-0.0806619
1.45911478947368,0.219975,0.206279,-0.0808992
1.41871836842105,0.220189,0.205706,-0.0805104
1.42173110526316,0.239095,0.218425,-0.171366
1.96254457894737,0.239799,0.219073,-0.171683
2.26723857894737,0.240438,0.219598,-0.171069
2.19404610526316,0.240205,0.219619,-0.169929
1.78873152631579,0.239292,0.218938,-0.169565
1.31686642105263,0.238822,0.21827,-0.170388
1.44101512631579,0.220491,0.212571,-0.297675
1.45228784210526,0.220812,0.212932,-0.297865
1.35161282631579,0.220814,0.213021,-0.298364
1.24862952631579,0.220495,0.212821,-0.298655
1.26670547368421,0.220237,0.212451,-0.298519
1.36437494736842,0.220234,0.212289,-0.298037
0.614282526315789,0.24846,0.217157,-0.140045
0.598276247368421,0.24861,0.217018,-0.141246
0.549822289473684,0.249415,0.216214,-0.141674
0.557181578947368,0.250057,0.215565,-0.140923
0.572089142105263,0.249907,0.215687,-0.139754
0.580799473684211,0.249115,0.216475,-0.139304
2.98756589473684,0.191396,0.216174,-0.0712003
3.11734371052632,0.191434,0.216383,-0.0711647
3.53652394736842,0.191585,0.216419,-0.0710238
3.68312,0.191679,0.216296,-0.0709333
0.947249357894737,0.211436,0.237321,-0.0839375
